date,action,code,shares,price,reason,pnl_pct
2025-01-15,SELL,NFLX,407,84.78358340072633,调出Top7,2.2950465240048894
2025-01-15,BUY,AMZN,154,223.46168110656734,动量轮换,
2025-01-16,SELL,SNPS,68,515.5520925598145,调出Top7,5.084929588556608
2025-01-16,SELL,GOOGL,183,191.9089975,调出Top7,-0.9828301313138612
2025-01-16,BUY,GE,194,178.539225,动量轮换,
2025-01-16,BUY,EOG,264,131.22557999999998,动量轮换,
2025-01-17,SELL,AMZN,154,225.82703244018555,调出Top7,1.0585042240374927
2025-01-17,SELL,LIN,82,428.5527062988281,调出Top7,3.703295393524798
2025-01-17,BUY,AMAT,184,190.00469913482664,动量轮换,
2025-01-17,BUY,COP,345,101.580765,动量轮换,
2025-01-21,SELL,AVGO,155,237.5405636138916,调出Top7,7.643790881228166
2025-01-21,SELL,MSFT,81,424.189799,调出Top7,2.177115489066598
2025-01-21,BUY,OKE,343,103.001475,动量轮换,
2025-01-21,BUY,CVX,235,149.844885,动量轮换,
2025-01-24,SELL,OKE,343,97.92101500000001,调出Top7,-4.932414802797715
2025-01-24,BUY,ARM,214,162.60126427459716,动量轮换,
2025-01-27,SELL,TSM,178,188.201852,调出Top7,-2.7746086848241953
2025-01-27,BUY,NEM,820,40.810395,动量轮换,
2025-01-28,SELL,COP,345,97.19337900000001,调出Top7,-4.319111004923021
2025-01-28,BUY,PLD,289,115.207575,动量轮换,
2025-01-30,SELL,AMAT,184,179.60502256011964,调出Top7,-5.473378617508522
2025-01-30,BUY,CAT,92,370.08494999999994,动量轮换,
2025-01-31,SELL,CAT,92,366.22679500000004,调出Top7,-1.0425052410263906
2025-01-31,BUY,RTX,267,126.24309,动量轮换,
2025-02-03,SELL,EOG,264,120.889525,调出Top7,-7.8765550131308055
2025-02-03,SELL,CVX,235,141.279325,调出Top7,-5.716284543179438
2025-02-03,BUY,META,48,694.9523025,动量轮换,
2025-02-03,BUY,CRWD,84,397.768785,动量轮换,
2025-02-06,SELL,RTX,267,125.94699500000002,调出Top7,-0.2345435302636998
2025-02-06,BUY,PLTR,311,111.33564,动量轮换,
2025-02-10,SELL,ARM,214,160.7595763397217,调出Top7,-1.1326405997466709
2025-02-10,BUY,NFLX,340,102.8113821372986,动量轮换,
2025-02-19,SELL,PLD,289,116.45174500000002,调出Top7,1.0799376690291511
2025-02-19,BUY,LIN,77,454.6318043518067,动量轮换,
2025-02-25,SELL,GE,194,197.74108,调出Top7,10.754978352796158
2025-02-25,BUY,AAPL,130,246.0909405212402,动量轮换,
2025-02-26,SELL,META,48,670.6075285000001,调出Top7,-3.5030855948563344
2025-02-26,BUY,LRCX,403,80.50603795623779,动量轮换,
2025-02-27,SELL,NFLX,340,96.2588457069397,调出Top7,-6.3733570098380445
2025-02-27,BUY,AMT,161,195.207555,动量轮换,
2025-02-28,SELL,CRWD,84,389.46517000000006,调出Top7,-2.087548171986377
2025-02-28,BUY,PLD,268,118.76935499999999,动量轮换,
2025-03-03,SELL,NEM,820,41.549215000000004,调出Top7,1.810372087797739
2025-03-03,SELL,LRCX,403,74.96494018554688,调出Top7,-6.882835016303984
2025-03-03,BUY,XOM,303,104.23209,动量轮换,
2025-03-03,BUY,CVX,216,146.58325499999998,动量轮换,
2025-03-04,SELL,PLTR,311,84.35780000000001,调出Top7,-24.231090780993387
2025-03-04,BUY,MU,346,90.90934644699097,动量轮换,
2025-03-05,SELL,MU,346,93.94535154342653,调出Top7,3.339596218751663
2025-03-05,BUY,MSFT,79,398.1799905,动量轮换,
2025-03-06,SELL,XOM,303,103.997975,调出Top7,-0.2246093309651593
2025-03-06,BUY,CAT,93,336.55819499999996,动量轮换,
2025-03-11,SELL,AAPL,130,219.77171200561526,调出Top7,-10.694919715402255
2025-03-11,BUY,GE,162,190.805355,动量轮换,
2025-03-12,SELL,CVX,216,146.03694500000003,调出Top7,-0.37269604908142384
2025-03-12,SELL,PLD,268,110.80457000000001,调出Top7,-6.706094345633164
2025-03-12,BUY,OKE,350,88.11403499999999,动量轮换,
2025-03-12,BUY,COP,326,94.563258,动量轮换,
2025-03-13,SELL,LIN,77,447.00404730224614,调出Top7,-1.6777878222655067
2025-03-13,SELL,COP,326,92.961496,调出Top7,-1.6938523839777262
2025-03-13,BUY,GOOGL,189,162.2720955,动量轮换,
2025-03-13,BUY,RTX,241,127.12353,动量轮换,
2025-03-17,SELL,GOOGL,189,163.63414200000003,调出Top7,0.8393596544145321
2025-03-17,BUY,EOG,267,118.309125,动量轮换,
2025-03-18,SELL,OKE,350,92.79358,调出Top7,5.310782782788258
2025-03-18,BUY,GOOGL,196,160.188054,动量轮换,
2025-03-19,SELL,GOOGL,196,163.2353415,调出Top7,1.9023188208529023
2025-03-19,BUY,PLD,291,109.23459,动量轮换,
2025-03-20,SELL,GE,162,202.74857500000002,调出Top7,6.259373590432
2025-03-20,BUY,XOM,283,112.10602499999999,动量轮换,
2025-03-24,SELL,CAT,93,336.881475,调出Top7,0.09605471053826753
2025-03-24,BUY,CVX,201,158.008965,动量轮换,
2025-03-25,SELL,EOG,267,121.82905500000001,调出Top7,2.9751973907338227
2025-03-25,BUY,FCX,753,42.28113,动量轮换,
2025-03-26,SELL,PLD,291,107.34630000000001,调出Top7,-1.728655730753403
2025-03-26,BUY,NEM,679,46.80339,动量轮换,
2025-03-27,SELL,MSFT,79,387.42619,调出Top7,-2.7007385495429497
2025-03-27,BUY,COP,319,99.46870949999999,动量轮换,
2025-04-01,SELL,RTX,241,130.584675,调出Top7,2.7226627517344757
2025-04-01,BUY,AMD,309,102.83138877868652,动量轮换,
2025-04-04,SELL,FCX,753,28.3858,调出Top7,-32.864140575240064
2025-04-04,SELL,AMD,309,85.71712213516236,调出Top7,-16.643037546013744
2025-04-04,BUY,OKE,363,76.63829999999999,动量轮换,
2025-04-04,BUY,EOG,263,105.83288999999999,动量轮换,
2025-04-07,SELL,EOG,263,104.27783500000001,调出Top7,-1.4693494621567849
2025-04-07,SELL,OKE,363,76.60168,调出Top7,-0.047782897063198174
2025-04-07,BUY,GOOGL,188,146.3101185,动量轮换,
2025-04-07,BUY,MSFT,77,355.325574,动量轮换,
2025-04-08,SELL,CVX,201,130.97448,调出Top7,-17.109462744724638
2025-04-08,BUY,CRM,111,241.9209,动量轮换,
2025-04-09,SELL,XOM,283,102.23885500000002,调出Top7,-8.801641124997497
2025-04-09,SELL,COP,319,88.4387585,调出Top7,-11.088865086763777
2025-04-09,BUY,AMZN,151,191.19555610656735,动量轮换,
2025-04-09,BUY,NOW,175,165.272595,动量轮换,
2025-04-11,SELL,AMT,161,205.547175,调出Top7,5.296731471279376
2025-04-11,BUY,LIN,66,436.1677429504395,动量轮换,
2025-04-14,SELL,MSFT,77,384.6785645,调出Top7,8.26087190110329
2025-04-14,BUY,AMAT,204,143.32015942382813,动量轮换,
2025-04-15,SELL,AMAT,204,144.08827443695068,调出Top7,0.5359434542987594
2025-04-15,BUY,SNPS,68,425.8628188934326,动量轮换,
2025-04-22,SELL,AMZN,151,173.09340267944336,调出Top7,-9.46787351952591
2025-04-22,SELL,CRM,111,241.46920500000002,调出Top7,-0.18671185499060744
2025-04-22,BUY,MSFT,78,364.22202,动量轮换,
2025-04-22,BUY,RTX,254,111.91592999999999,动量轮换,
2025-04-23,SELL,LIN,66,442.02372010803225,调出Top7,1.3425974873749766
2025-04-23,BUY,AMT,141,205.152525,动量轮换,
2025-04-24,SELL,NOW,175,187.61614500000002,调出Top7,13.519210489797187
2025-04-24,BUY,CRM,115,262.881375,动量轮换,
2025-04-25,SELL,SNPS,68,446.39668511962896,调出Top7,4.821709084524412
2025-04-25,SELL,AMT,141,203.22833500000002,调出Top7,-0.937931424436517
2025-04-25,SELL,MSFT,78,388.6865595,调出Top7,6.716930376697158
2025-04-25,BUY,PLTR,269,112.83639,动量轮换,
2025-04-25,BUY,NFLX,276,110.20807637786864,动量轮换,
2025-04-25,BUY,CRWD,71,425.09243999999995,动量轮换,
2025-04-28,SELL,GOOGL,188,159.96897550000003,调出Top7,9.335551867521755
2025-04-28,BUY,XOM,289,105.082515,动量轮换,
2025-04-30,SELL,XOM,289,102.078935,调出Top7,-2.8583061606395694
2025-04-30,SELL,CRM,115,266.59663500000005,调出Top7,1.4132838433304975
2025-04-30,BUY,AVGO,159,191.01849618530272,动量轮换,
2025-04-30,BUY,NOW,159,191.0955,动量轮换,
2025-05-02,SELL,RTX,254,127.98597500000002,调出Top7,14.359032713216106
2025-05-02,BUY,ARM,254,123.33163164138793,动量轮换,
2025-05-07,SELL,NEM,679,53.27335,调出Top7,13.82369952262005
2025-05-07,BUY,SNPS,64,480.7802785491943,动量轮换,
2025-05-09,SELL,SNPS,64,482.65854389953614,调出Top7,0.3906702155108597
2025-05-09,BUY,LITE,474,64.902435,动量轮换,
2025-05-13,SELL,CRWD,71,439.9799,调出Top7,3.502170022125078
2025-05-13,BUY,GE,150,220.52020499999998,动量轮换,
2025-05-14,SELL,GE,150,221.94897,调出Top7,0.6479066169923192
2025-05-14,BUY,MU,355,95.13993053054809,动量轮换,
2025-05-15,SELL,NFLX,276,117.7390975227356,调出Top7,6.833456668861072
2025-05-15,BUY,DDOG,288,117.19856999999999,动量轮换,
2025-05-21,SELL,DDOG,288,113.633155,调出Top7,-3.042200088277517
2025-05-21,SELL,NOW,159,202.848525,调出Top7,6.150341059836578
2025-05-21,BUY,NVDA,251,131.8128735,动量轮换,
2025-05-21,BUY,LRCX,402,82.22889907836914,动量轮换,
2025-05-22,SELL,PLTR,269,122.22885500000001,调出Top7,8.323968003584675
2025-05-22,BUY,AMD,298,110.76535408401489,动量轮换,
2025-05-23,SELL,ARM,254,127.1164103050232,调出Top7,3.068781798525367
2025-05-23,BUY,TSM,173,188.73732149999998,动量轮换,
2025-05-29,SELL,LRCX,402,83.50607001113892,调出Top7,1.5531898725198259
2025-05-29,BUY,GE,139,242.991435,动量轮换,
2025-06-09,SELL,AMD,298,121.66913835525513,调出Top7,9.844038653972778
2025-06-09,BUY,ORCL,204,175.4877,动量轮换,
2025-06-16,SELL,LITE,474,85.73711,调出Top7,32.10153055120352
2025-06-16,BUY,CRWD,78,479.62969499999997,动量轮换,
2025-06-17,SELL,GE,139,234.38275000000002,调出Top7,-3.542793596819567
2025-06-17,BUY,NEM,646,58.069019999999995,动量轮换,
2025-06-18,SELL,NVDA,251,145.36328200000003,调出Top7,10.280034218357308
2025-06-18,BUY,RTX,261,144.262095,动量轮换,
2025-06-20,SELL,AVGO,159,248.44014039611818,调出Top7,30.06077702292872
2025-06-20,SELL,RTX,261,144.877525,调出Top7,0.4266054780363501
2025-06-20,BUY,META,54,681.054357,动量轮换,
2025-06-20,BUY,LITE,416,89.70482999999999,动量轮换,
2025-06-23,SELL,CRWD,78,491.564095,调出Top7,2.488252942720746
2025-06-23,BUY,LRCX,413,91.2155373687744,动量轮换,
2025-06-24,SELL,META,54,710.136754,调出Top7,4.270202033227726
2025-06-24,BUY,AMD,280,138.49920767211913,动量轮换,
2025-06-25,SELL,NEM,646,57.56120500000001,调出Top7,-0.8745024455380624
2025-06-25,BUY,PLTR,272,142.97145,动量轮换,
2025-06-26,SELL,TSM,173,221.343273,调出Top7,17.27583672421675
2025-06-26,BUY,ARM,247,158.2290688934326,动量轮换,
2025-06-30,SELL,PLTR,272,136.25184,调出Top7,-4.699966321947505
2025-06-30,BUY,TSM,174,224.045967,动量轮换,
2025-07-08,SELL,TSM,174,225.191348,调出Top7,0.5112258949968131
2025-07-08,BUY,DDOG,266,146.01297,动量轮换,
2025-07-09,SELL,MU,355,122.00185765457154,调出Top7,28.234125224001993
2025-07-09,BUY,AMAT,199,194.30534081268314,动量轮换,
2025-07-11,SELL,LITE,416,92.943505,调出Top7,3.6103685832747416
2025-07-11,SELL,ARM,247,145.86703244018557,调出Top7,-7.8127467599350435
2025-07-11,BUY,NVDA,235,164.9534355,动量轮换,
2025-07-11,BUY,CAT,96,402.56118,动量轮换,
2025-07-16,SELL,LRCX,413,99.83793447875979,调出Top7,9.452772366100284
2025-07-16,BUY,SNPS,69,571.4856122131347,动量轮换,
2025-07-22,SELL,DDOG,266,144.817555,调出Top7,-0.8187046671264868
2025-07-22,BUY,AVGO,144,277.1398129119873,动量轮换,
2025-07-23,SELL,AMAT,199,185.78596679687502,调出Top7,-4.38452899965374
2025-07-23,BUY,TSM,170,237.892887,动量轮换,
2025-07-25,SELL,TSM,170,242.922478,调出Top7,2.1142250461654246
2025-07-25,SELL,AVGO,144,288.38091441345216,调出Top7,4.056112105782059
2025-07-25,BUY,GOOGL,213,192.83236799999997,动量轮换,
2025-07-25,BUY,LITE,394,104.57225999999999,动量轮换,
2025-07-30,SELL,GOOGL,213,195.979961,调出Top7,1.632294947495552
2025-07-30,BUY,PLTR,270,158.68930500000002,动量轮换,
2025-08-05,SELL,ORCL,204,253.55316000000002,调出Top7,44.48486133216176
2025-08-05,BUY,GOOGL,221,194.3201115,动量轮换,
2025-08-08,SELL,CAT,96,414.15282,调出Top7,2.8794728791285937
2025-08-08,BUY,NEM,641,68.45421,动量轮换,
2025-08-13,SELL,NVDA,235,181.445232,调出Top7,9.99784966588343
2025-08-13,BUY,AVGO,144,307.4810257415771,动量轮换,
2025-08-14,SELL,SNPS,69,616.0518053588868,调出Top7,7.798305362958324
2025-08-14,BUY,NVDA,241,182.0559825,动量轮换,
2025-08-15,SELL,NVDA,241,180.305802,调出Top7,-0.9613419322817359
2025-08-15,BUY,META,55,783.7386734999999,动量轮换,
2025-08-21,SELL,AMD,280,163.62815171051025,调出Top7,18.14374570133354
2025-08-21,SELL,AVGO,144,287.8045425872803,调出Top7,-6.399251175529103
2025-08-21,BUY,AAPL,185,224.58437351989744,动量轮换,
2025-08-21,BUY,MU,360,115.68004927825926,动量轮换,
2025-08-25,SELL,PLTR,270,157.09141499999998,调出Top7,-1.0069298620975338
2025-08-25,BUY,LIN,90,473.23063769531245,动量轮换,
2025-08-26,SELL,LIN,90,476.7842547302247,调出Top7,0.7509270854099301
2025-08-26,BUY,NFLX,349,122.67030566024778,动量轮换,
2025-08-27,SELL,META,55,745.215206,调出Top7,-4.915345995108653
2025-08-27,BUY,LIN,89,478.0436203765869,动量轮换,
2025-09-02,SELL,MU,360,118.24918018341064,调出Top7,2.2208936814779014
2025-09-02,BUY,CVX,274,158.57925,动量轮换,
2025-09-03,SELL,NFLX,349,122.55668721771242,调出Top7,-0.09262098266065844
2025-09-03,BUY,FCX,967,45.78288,动量轮换,
2025-09-04,SELL,LIN,89,468.8464836578369,调出Top7,-1.9239116111422552
2025-09-08,SELL,CVX,274,150.75458500000002,调出Top7,-4.934230045860339
2025-09-08,BUY,PLD,407,110.85539999999999,动量轮换,
2025-09-11,SELL,AAPL,185,229.47759577178957,调出Top7,2.1787901692361524
2025-09-11,BUY,XOM,419,110.485215,动量轮换,
2025-09-15,SELL,XOM,419,110.58468,调出Top7,0.09002562017009176
2025-09-15,BUY,NOW,246,189.57474,动量轮换,
2025-09-16,SELL,PLD,407,112.193875,调出Top7,1.2074062246855064
2025-09-16,BUY,AVGO,130,358.1260255279541,动量轮换,
2025-09-18,SELL,FCX,967,44.45776,调出Top7,-2.8943570172955444
2025-09-18,SELL,NOW,246,189.455225,调出Top7,-0.06304373673411262
2025-09-18,BUY,MU,275,168.72961683654785,动量轮换,
2025-09-18,BUY,ORCL,157,294.457155,动量轮换,
2025-09-24,SELL,NEM,641,83.01847000000001,调出Top7,21.27591568144604
2025-09-24,BUY,LRCX,356,128.01976555252074,动量轮换,
2025-09-26,SELL,AVGO,130,333.02560360717774,调出Top7,-7.008823746828499
2025-09-26,BUY,TSM,166,271.76181299999996,动量轮换,
2025-10-01,SELL,GOOGL,221,244.4347215,调出Top7,25.789718631362557
2025-10-01,BUY,AMAT,220,217.15185662841796,动量轮换,
2025-10-03,SELL,LITE,394,163.72809500000002,调出Top7,56.56933779570227
2025-10-03,BUY,PLTR,276,173.156535,动量轮换,
2025-10-03,BUY,CRWD,97,490.12494,动量轮换,
2025-10-06,SELL,PLTR,276,179.440235,调出Top7,3.62891299482287
2025-10-06,BUY,CAT,99,493.056405,动量轮换,
2025-10-07,SELL,ORCL,157,281.888985,调出Top7,-4.268250842809375
2025-10-07,BUY,NEM,547,86.57326499999999,动量轮换,
2025-10-09,SELL,NEM,547,84.74760500000001,调出Top7,-2.108803451042288
2025-10-09,BUY,AMD,207,233.00644438934324,动量轮换,
2025-10-13,SELL,CRWD,97,508.355695,调出Top7,3.719613819284537
2025-10-13,BUY,DDOG,291,164.28209999999999,动量轮换,
2025-10-20,SELL,LRCX,356,143.56932322692873,调出Top7,12.146216334093122
2025-10-20,BUY,NEM,525,94.477215,动量轮换,
2025-10-21,SELL,TSM,166,292.629612,调出Top7,7.678709076024619
2025-10-21,BUY,ARM,286,169.4646948852539,动量轮换,
2025-10-24,SELL,NEM,525,82.91852,调出Top7,-12.23437312372089
2025-10-24,BUY,PLD,397,124.512225,动量轮换,
2025-10-28,SELL,DDOG,291,157.19136500000002,调出Top7,-4.316194521496844
2025-10-28,BUY,LRCX,320,155.25587283325194,动量轮换,
2025-10-31,SELL,AMAT,220,232.2380099182129,调出Top7,6.947282663859417
2025-10-31,BUY,LITE,250,201.66078,动量轮换,
2025-11-03,SELL,LRCX,320,160.70197270965576,调出Top7,3.5078221371072043
2025-11-03,SELL,PLD,397,122.21886,调出Top7,-1.8418793817233565
2025-11-03,BUY,GOOGL,179,283.4646615,动量轮换,
2025-11-03,BUY,AVGO,141,361.280678237915,动量轮换,
2025-11-04,SELL,AVGO,141,350.35729597473147,调出Top7,-3.0235168723831265
2025-11-04,BUY,LRCX,313,155.4155137710571,动量轮换,
2025-11-05,SELL,ARM,286,160.10990744018557,调出Top7,-5.5201984409806055
2025-11-11,SELL,AMD,207,237.4012442703247,调出Top7,1.886128039290596
2025-11-11,BUY,AMZN,209,249.22455610656735,动量轮换,
2025-11-14,SELL,CAT,99,552.48362,调出Top7,12.052822840826902
2025-11-14,BUY,DDOG,271,185.10250499999998,动量轮换,
2025-11-18,SELL,LRCX,313,142.76201834106445,调出Top7,-8.14171965395459
2025-11-18,BUY,CRWD,96,513.926835,动量轮换,
2025-11-19,SELL,CRWD,96,520.3297050000001,调出Top7,1.2458718953642731
2025-11-19,BUY,XOM,431,116.63829,动量轮换,
2025-11-21,SELL,AMZN,209,220.57965744018557,调出Top7,-11.493610065507887
2025-11-21,BUY,AAPL,179,271.3717936248779,动量轮换,
2025-11-25,SELL,MU,275,224.23290497589113,调出Top7,32.89481075104352
2025-11-25,BUY,OKE,729,69.95496,动量轮换,
2025-11-25,BUY,LIN,125,405.1955995788574,动量轮换,
2025-11-26,SELL,LIN,125,404.84020324707035,调出Top7,-0.087709820184732
2025-11-26,BUY,RTX,298,172.70631,动量轮换,
2025-11-28,SELL,DDOG,271,159.929995,调出Top7,-13.59922708771553
2025-12-02,SELL,XOM,431,114.56269000000002,调出Top7,-1.7795185440389945
2025-12-02,BUY,NEM,571,90.34514999999999,动量轮换,
2025-12-03,SELL,RTX,298,167.806055,调出Top7,-2.8373340846666317
2025-12-03,BUY,PLD,406,127.23358499999999,动量轮换,
2025-12-08,SELL,AAPL,179,277.4914033966065,调出Top7,2.255064791364356
2025-12-08,SELL,PLD,406,124.627655,调出Top7,-2.048146328659989
2025-12-08,BUY,AMAT,196,267.959901763916,动量轮换,
2025-12-08,BUY,FCX,1175,44.72235,动量轮换,
2025-12-09,SELL,NEM,571,93.85305000000001,调出Top7,3.882776219863514
2025-12-09,BUY,AVGO,132,404.8675547790528,动量轮换,
2025-12-16,SELL,AVGO,132,339.7651520690918,调出Top7,-16.07992587736232
2025-12-16,BUY,SNPS,108,463.57166633605954,动量轮换,
2025-12-17,SELL,OKE,729,72.02397,调出Top7,2.957631596101271
2025-12-17,BUY,CAT,89,560.8803,动量轮换,
2025-12-18,SELL,CAT,89,564.247735,调出Top7,0.600383896528368
2025-12-18,SELL,GOOGL,179,302.096876,调出Top7,6.57302903346209
2025-12-18,BUY,NEM,516,99.18956999999999,动量轮换,
2025-12-18,BUY,META,77,664.1839259999999,动量轮换,
2025-12-19,SELL,META,77,657.8479115,调出Top7,-0.953954808596184
2025-12-19,BUY,LRCX,306,172.14988996124268,动量轮换,
2025-12-22,SELL,AMAT,196,258.5580342407227,调出Top7,-3.50868449394967
2025-12-22,BUY,PLTR,279,194.07698999999997,动量轮换,
2025-12-26,SELL,LRCX,306,177.76798987579346,调出Top7,3.263493177843811
2025-12-26,BUY,MU,191,284.6977281646728,动量轮换,
2025-12-29,SELL,SNPS,108,478.7305162200928,调出Top7,3.2700121652914116
2025-12-29,BUY,LRCX,304,175.74736040496825,动量轮换,
2026-01-02,SELL,PLTR,279,167.77607000000003,调出Top7,-13.551797150192785
2026-01-02,BUY,CRM,214,253.116495,动量轮换,
2026-01-06,SELL,CRM,214,262.10888,调出Top7,3.5526665300892435
2026-01-06,BUY,RTX,304,189.864885,动量轮换,
2026-01-12,SELL,LITE,250,339.700065,调出Top7,68.45123032847538
2026-01-12,BUY,GE,177,323.84184,动量轮换,
2026-01-14,SELL,RTX,304,198.08091000000002,调出Top7,4.327300964578063
2026-01-14,BUY,LIN,129,438.72633361816406,动量轮换,
2026-01-15,SELL,LIN,129,438.3476110839844,调出Top7,-0.08632318262191602
2026-01-15,BUY,SNPS,112,508.44409744262697,动量轮换,
2026-01-16,SELL,GE,177,324.467685,调出Top7,0.19325637477851124
2026-01-16,BUY,AMAT,178,326.7659929962158,动量轮换,
2026-01-22,SELL,SNPS,112,509.2152662200928,调出Top7,0.15167228439560454
2026-01-22,BUY,TSM,181,326.59421549999996,动量轮换,
2026-01-28,SELL,TSM,181,341.1903195,调出Top7,4.469186319682391
2026-01-28,BUY,XOM,463,136.73833499999998,动量轮换,
2026-02-06,SELL,NEM,516,115.03245500000001,调出Top7,15.97232955037513
2026-02-06,BUY,CVX,339,179.199555,动量轮换,
2026-02-09,SELL,AMAT,178,329.99315452575684,调出Top7,0.9876062989144677
2026-02-09,SELL,LRCX,304,228.89112767791752,调出Top7,30.23872856496509
2026-02-09,BUY,LITE,106,577.4385749999999,动量轮换,
2026-02-09,BUY,CAT,82,742.49106,动量轮换,
2026-02-11,SELL,FCX,1175,65.27734500000001,调出Top7,45.961348184967946
2026-02-11,BUY,OKE,741,84.94245000000001,动量轮换,
2026-02-11,BUY,COP,570,110.409177,动量轮换,
2026-02-17,SELL,MU,191,399.4123155212403,调出Top7,40.29346777583526
2026-02-17,BUY,EOG,522,118.88941499999999,动量轮换,
2026-02-25,SELL,CVX,339,184.12789,调出Top7,2.750193771407526
2026-02-25,BUY,TSM,166,386.98439549999995,动量轮换,
2026-02-26,SELL,XOM,463,148.46573,调出Top7,8.576523182032334
2026-02-26,SELL,OKE,741,83.97799,调出Top7,-1.135427574787403
2026-02-26,BUY,AMAT,168,375.90786122131345,动量轮换,
2026-02-26,BUY,GE,185,340.500165,动量轮换,
2026-03-02,SELL,COP,570,118.18088,调出Top7,7.03900093377202
2026-03-02,BUY,ARM,528,124.43218774795533,动量轮换,
2026-03-03,SELL,TSM,166,352.0149045,调出Top7,-9.036408549450142
2026-03-03,BUY,COP,529,118.57925999999999,动量轮换,
2026-03-04,SELL,CAT,82,731.6040150000001,调出Top7,-1.4662863415486553
2026-03-04,BUY,LIN,126,497.76761929321293,动量轮换,
2026-03-09,SELL,ARM,528,117.57118225479125,调出Top7,-5.513851051997446
2026-03-09,BUY,NFLX,621,98.36915969467162,动量轮换,
2026-03-10,SELL,AMAT,168,345.7070648803711,调出Top7,-8.03409544105326
2026-03-10,SELL,GE,185,326.35674,调出Top7,-4.153720454144268
2026-03-10,BUY,CVX,328,186.38314499999998,动量轮换,
2026-03-10,BUY,AMT,331,184.37214,动量轮换,
2026-03-11,SELL,LIN,126,481.3092127990723,调出Top7,-3.306443781439645
2026-03-11,BUY,NOW,533,115.68781499999999,动量轮换,
2026-03-12,SELL,AMT,331,177.99096000000003,调出Top7,-3.461032670120319
2026-03-12,BUY,PLTR,397,153.57675,动量轮换,
2026-03-17,SELL,LITE,106,649.23522,调出Top7,12.433641967892454
2026-03-17,BUY,AMZN,289,215.3075969467163,动量轮换,
2026-03-19,SELL,AMZN,289,208.6556145095826,调出Top7,-3.08952518697235
2026-03-19,BUY,CRM,319,194.59725,动量轮换,
2026-03-20,SELL,CRM,319,194.792555,调出Top7,0.10036369989811804
2026-03-20,BUY,XOM,386,159.749835,动量轮换,
2026-03-24,SELL,NOW,533,104.59767500000001,调出Top7,-9.586264551716168
2026-03-24,BUY,DDOG,509,122.63128499999999,动量轮换,
2026-03-27,SELL,NFLX,621,93.3832853050232,调出Top7,-5.06853408641906
2026-03-27,BUY,OKE,667,94.00697999999998,动量轮换,
2026-03-31,SELL,PLTR,397,146.20686,调出Top7,-4.798831854431089
2026-04-01,SELL,DDOG,509,118.61066500000001,调出Top7,-3.2786250262320746
2026-04-01,BUY,ARM,389,155.14754232788084,动量轮换,
2026-04-08,BUY,LITE,66,896.4680099999999,动量轮换,
2026-04-09,SELL,OKE,667,86.13691000000001,调出Top7,-8.37179324343785
2026-04-10,SELL,CVX,328,188.45572500000003,调出Top7,1.111999692890709
2026-04-10,BUY,AMD,238,245.16251328277588,动量轮换,
2026-04-10,BUY,LIN,116,503.40156889343257,动量轮换,
2026-04-13,SELL,XOM,386,152.56368,调出Top7,-4.498380233068777
2026-04-13,SELL,LIN,116,508.6155601196289,调出Top7,1.035751882469824
2026-04-13,BUY,LRCX,220,267.45366732788085,动量轮换,
2026-04-13,BUY,CAT,74,792.125865,动量轮换,
2026-04-14,SELL,EOG,522,132.49372,调出Top7,11.442822727321866
2026-04-14,SELL,COP,529,118.73060500000001,调出Top7,0.12763193158737918
2026-04-14,BUY,AMAT,148,395.8378346557617,动量轮换,
2026-04-14,BUY,LIN,117,499.8998188934326,动量轮换,
2026-04-15,SELL,AMAT,148,394.0628797607422,调出Top7,-0.4484045585392526
2026-04-15,SELL,LIN,117,497.6910324401856,调出Top7,-0.4418458198557308
2026-04-15,BUY,FCX,844,68.73434999999999,动量轮换,
2026-04-15,BUY,NFLX,538,107.76385408401488,动量轮换,
2026-04-17,SELL,CAT,74,794.2526750000001,调出Top7,0.2684939469815307
2026-04-17,SELL,NFLX,538,97.26134255981447,调出Top7,-9.745857378126477
2026-04-17,BUY,AVGO,146,406.7432785491943,动量轮换,
2026-04-17,BUY,AMZN,237,250.68527755737298,动量轮换,
2026-04-21,SELL,LRCX,220,258.240815,调出Top7,-3.444653580534565
2026-04-21,BUY,CAT,73,800.850225,动量轮换,
2026-04-27,SELL,CAT,73,828.3756050000001,调出Top7,3.4370196999070632
2026-04-27,SELL,LITE,66,859.25016,调出Top7,-4.151609380908069
2026-04-27,BUY,MU,120,524.8222799999999,动量轮换,
2026-04-27,BUY,ORCL,364,173.04648,动量轮换,
2026-04-28,SELL,FCX,844,58.18089500000001,调出Top7,-15.353975123064359
2026-04-30,SELL,ORCL,364,161.309305,调出Top7,-6.782671915661045
2026-04-30,BUY,GOOGL,161,386.03291999999993,动量轮换,
2026-05-07,SELL,AMZN,237,271.034415,调出Top7,8.117404277149799
2026-05-07,BUY,SNPS,132,505.442595,动量轮换,
2026-05-08,SELL,AVGO,146,429.785,调出Top7,5.664929862637886
2026-05-08,BUY,DDOG,352,200.46018,动量轮换,
2026-05-18,SELL,SNPS,132,498.180785,调出Top7,-1.4367229971981228
2026-05-18,BUY,CRWD,110,621.3605249999999,动量轮换,
2026-05-27,SELL,GOOGL,161,393.68306,调出Top7,1.9817325423956276
2026-05-27,BUY,AAPL,260,311.005425,动量轮换,
2026-06-01,SELL,AAPL,260,306.15684500000003,调出Top7,-1.5590017441013995
